experiment_id,scenario_id,schedule_kind,start,end,duration,active_agent_phases,active_human_phases,human_queue_length,occupied_agent_slots,free_agent_slots,full_agent_stop
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,6.000,7.500,1.500,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,7.500,9.500,2.000,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,9.500,9.750,0.250,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,9.750,11.250,1.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,11.250,12.750,1.500,2,0,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,12.750,13.250,0.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,13.250,15.000,1.750,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,15.000,16.500,1.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,16.500,18.000,1.500,2,0,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,18.000,18.500,0.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,18.500,20.250,1.750,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,20.250,21.750,1.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,21.750,23.250,1.500,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,23.250,25.500,2.250,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,25.500,28.500,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,28.500,32.500,4.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,32.500,35.500,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,35.500,39.500,4.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,39.500,42.500,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,42.500,46.500,4.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_sync,exact,46.500,49.500,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,0,0.75,0.75,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,0.75,1.25,0.50,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,1.25,2.00,0.75,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,2.00,3.00,1.00,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,3.00,3.75,0.75,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,3.75,5.25,1.50,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,5.25,6.00,0.75,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,6.00,8.25,2.25,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,8.25,9.75,1.50,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,9.75,11.75,2.00,2,0,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,11.75,12.75,1.00,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,12.75,13.25,0.50,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,13.25,15.50,2.25,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,15.50,16.25,0.75,2,0,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,16.25,17.00,0.75,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,17.00,17.75,0.75,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,17.75,18.75,1.00,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,18.75,20.00,1.25,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,20.00,21.50,1.50,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,21.50,23.00,1.50,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,23.00,25.25,2.25,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,25.25,28.25,3.00,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,28.25,30.25,2.00,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,30.25,33.25,3.00,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,33.25,37.25,4.00,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,37.25,40.25,3.00,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,40.25,46.25,6.00,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,baseline,46.25,49.25,3.00,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,0,0.750,0.750,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,0.750,1.250,0.500,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,1.250,2.000,0.750,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,2.000,3.000,1.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,3.000,3.750,0.750,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,3.750,5.250,1.500,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,5.250,6.000,0.750,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,6.000,8.250,2.250,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,8.250,9.750,1.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,9.750,11.750,2.000,2,0,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,11.750,12.750,1.000,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,12.750,13.250,0.500,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,13.250,15.500,2.250,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,15.500,16.250,0.750,2,0,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,16.250,17.000,0.750,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,17.000,17.750,0.750,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,17.750,18.750,1.000,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,18.750,20.000,1.250,0,1,1,2,0,true
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,20.000,21.500,1.500,1,1,0,2,0,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,21.500,23.000,1.500,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,23.000,25.250,2.250,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,25.250,28.250,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,28.250,30.250,2.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,30.250,33.250,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,33.250,37.250,4.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,37.250,40.250,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,40.250,46.250,6.000,1,0,0,1,1,false
EXP-03,exp03_fork_join_n4_p2_rh50_alternating_staggered,exact,46.250,49.250,3.000,0,1,0,1,1,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,0,0.75,0.75,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,0.75,5.25,4.50,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,5.25,6.00,0.75,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,6.00,8.25,2.25,0,1,1,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,8.25,9.75,1.50,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,9.75,18.75,9.00,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,18.75,20.25,1.50,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,20.25,21.75,1.50,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,21.75,24.00,2.25,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,24.00,27.00,3.00,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,27.00,45.00,18.00,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,baseline,45.00,48.00,3.00,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,0,0.750,0.750,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,0.750,5.250,4.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,5.250,6.000,0.750,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,6.000,8.250,2.250,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,8.250,9.750,1.500,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,9.750,18.750,9.000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,18.750,20.250,1.500,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,20.250,21.750,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,21.750,24.000,2.250,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,24.000,27.000,3.000,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,27.000,45.000,18.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_io,exact,45.000,48.000,3.000,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,0,1.3500,1.3500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,1.3500,5.8500,4.5000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,5.8500,6.0000,0.1500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,6.0000,10.0500,4.0500,0,1,1,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,10.0500,12.7500,2.7000,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,12.7500,21.7500,9.0000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,21.7500,22.0500,0.3000,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,22.0500,23.5500,1.5000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,23.5500,24.0000,0.4500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,24.0000,29.4000,5.4000,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,29.4000,47.4000,18.0000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,baseline,47.4000,48.0000,0.6000,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,0,1.350,1.350,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,1.350,5.850,4.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,5.850,6.000,0.150,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,6.000,10.050,4.050,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,10.050,12.750,2.700,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,12.750,21.750,9.000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,21.750,22.050,0.300,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,22.050,23.550,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,23.550,24.000,0.450,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,24.000,29.400,5.400,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,29.400,47.400,18.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_front_loaded,exact,47.400,48.000,0.600,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,0,0.375,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,0.375,1.875,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,1.875,2.250,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,2.250,3.750,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,3.750,4.125,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,4.125,5.625,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,5.625,6.000,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,6.000,7.125,1.125,0,1,1,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,7.125,7.875,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,7.875,10.875,3.000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,10.875,11.625,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,11.625,12.750,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,12.750,14.625,1.875,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,14.625,15.375,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,15.375,17.250,1.875,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,17.250,18.375,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,18.375,19.125,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,19.125,22.875,3.750,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,22.875,24.000,1.125,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,24.000,25.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,25.500,31.500,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,31.500,33.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,33.000,39.000,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,39.000,40.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,40.500,46.500,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,baseline,46.500,48.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,0,0.375,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,0.375,1.875,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,1.875,2.250,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,2.250,3.750,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,3.750,4.125,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,4.125,5.625,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,5.625,6.000,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,6.000,7.125,1.125,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,7.125,7.875,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,7.875,10.875,3.000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,10.875,11.625,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,11.625,12.750,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,12.750,14.625,1.875,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,14.625,15.375,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,15.375,17.250,1.875,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,17.250,18.375,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,18.375,19.125,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,19.125,22.875,3.750,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,22.875,24.000,1.125,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,24.000,25.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,25.500,31.500,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,31.500,33.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,33.000,39.000,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,39.000,40.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,40.500,46.500,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_sync,exact,46.500,48.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,0,0.375,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,0.375,1.125,0.750,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,1.125,1.500,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,1.500,3.000,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,3.000,3.375,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,3.375,5.625,2.250,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,5.625,6.000,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,6.000,7.125,1.125,0,1,1,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,7.125,7.875,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,7.875,10.875,3.000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,10.875,11.625,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,11.625,13.875,2.250,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,13.875,15.000,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,15.000,16.125,1.125,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,16.125,16.875,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,16.875,17.250,0.375,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,17.250,18.375,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,18.375,19.125,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,19.125,22.875,3.750,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,22.875,24.000,1.125,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,24.000,25.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,25.500,28.500,3.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,28.500,30.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,30.000,36.000,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,36.000,37.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,37.500,46.500,9.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,baseline,46.500,48.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,0,0.375,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,0.375,1.125,0.750,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,1.125,1.500,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,1.500,3.000,1.500,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,3.000,3.375,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,3.375,5.625,2.250,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,5.625,6.000,0.375,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,6.000,7.125,1.125,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,7.125,7.875,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,7.875,10.875,3.000,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,10.875,11.625,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,11.625,13.875,2.250,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,13.875,15.000,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,15.000,16.125,1.125,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,16.125,16.875,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,16.875,17.250,0.375,2,0,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,17.250,18.375,1.125,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,18.375,19.125,0.750,1,1,0,2,2,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,19.125,22.875,3.750,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,22.875,24.000,1.125,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,24.000,25.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,25.500,28.500,3.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,28.500,30.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,30.000,36.000,6.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,36.000,37.500,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,37.500,46.500,9.000,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh25_alternating_staggered,exact,46.500,48.000,1.500,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh50_io,baseline,0,1.50,1.50,0,1,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh50_io,baseline,1.50,4.50,3.00,1,0,0,1,3,false
EXP-03,exp03_fork_join_n4_p4_rh50_io,baseline,4.50,6.00,1.50,0,1,0,1,3,false
