dag_id,task_count,topology_family,weight_type,path_multiplicity,phase_profile,P,same_H,same_W4,same_L4,same_B4,same_active_branches,same_critical_path,all_invariants_hold
exp08_confirmatory_n8_wide_layered_lognormal_16,8,wide_layered,lognormal,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_16,8,wide_layered,lognormal,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_16,8,wide_layered,lognormal,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_17,8,wide_layered,lognormal,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_17,8,wide_layered,lognormal,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_17,8,wide_layered,lognormal,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_17,8,wide_layered,lognormal,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_17,8,wide_layered,lognormal,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_17,8,wide_layered,lognormal,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_18,8,wide_layered,lognormal,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_18,8,wide_layered,lognormal,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_18,8,wide_layered,lognormal,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_18,8,wide_layered,lognormal,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_18,8,wide_layered,lognormal,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_18,8,wide_layered,lognormal,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_19,8,wide_layered,lognormal,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_19,8,wide_layered,lognormal,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_19,8,wide_layered,lognormal,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_19,8,wide_layered,lognormal,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_19,8,wide_layered,lognormal,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_wide_layered_lognormal_19,8,wide_layered,lognormal,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_00,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_00,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_00,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_00,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_00,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_00,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_01,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_01,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_01,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_01,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_01,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_01,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_02,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_02,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_02,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_02,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_02,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_02,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_03,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_03,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_03,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_03,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_03,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_03,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_04,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_04,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_04,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_04,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_04,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_04,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_05,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_05,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_05,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_05,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_05,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_05,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_06,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_06,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_06,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_06,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_06,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_06,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_07,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_07,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_07,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_07,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_07,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_07,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_08,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_08,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_08,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_08,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_08,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_08,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_09,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_09,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_09,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_09,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_09,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_09,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_10,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_10,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_10,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_10,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_10,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_10,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_11,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_11,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_11,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_11,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_11,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_11,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_12,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_12,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_12,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_12,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_12,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_12,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_13,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_13,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_13,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_13,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_13,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_13,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_14,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_14,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_14,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_14,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_14,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_14,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_15,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_15,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_15,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_15,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_15,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_15,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_16,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_16,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_16,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_16,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_16,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_16,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_17,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_17,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_17,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_17,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_17,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_17,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_18,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_18,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_18,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_18,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_18,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_18,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_19,8,mixed,homogeneous,tied,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_19,8,mixed,homogeneous,tied,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_19,8,mixed,homogeneous,tied,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_19,8,mixed,homogeneous,tied,equal_alternating,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_19,8,mixed,homogeneous,tied,equal_alternating,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_homogeneous_19,8,mixed,homogeneous,tied,equal_alternating,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_lognormal_00,8,mixed,lognormal,unique,io,1,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_lognormal_00,8,mixed,lognormal,unique,io,4,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_lognormal_00,8,mixed,lognormal,unique,io,8,true,true,true,true,true,true,true
exp08_confirmatory_n8_mixed_lognormal_00,8,mixed,lognormal,unique,equal_alternating,1,true,true,true,true,true,true,true
